"BTC-USD.Open","BTC-USD.High","BTC-USD.Low","BTC-USD.Close","BTC-USD.Volume","BTC-USD.Adjusted"
34225.6796875,34997.6640625,33839.2890625,33855.328125,24796027477,33855.328125
33889.60546875,33907.90625,32133.18359375,32877.37109375,29910396946,32877.37109375
32861.671875,34042.29296875,32318.880859375,33798.01171875,27436021028,33798.01171875
33811.2421875,34209.0703125,33116.01171875,33520.51953125,22971873468,33520.51953125
33509.078125,34584.703125,33346.73828125,34240.1875,20108729370,34240.1875
34254.015625,34592.15625,32697.30859375,33155.84765625,24321499537,33155.84765625
33125.46875,33327.1015625,32261.419921875,32702.025390625,19120856669,32702.025390625
32723.845703125,33061.3984375,31639.125,32822.34765625,21376531210,32822.34765625
32827.875,33159.640625,31175.708984375,31780.73046875,21300524237,31780.73046875
31841.55078125,32218.40625,31100.673828125,31421.5390625,23699476918,31421.5390625
31397.30859375,31935.9453125,31223.990234375,31533.068359375,18895018942,31533.068359375
31533.884765625,32398.99609375,31215.4921875,31796.810546875,18787986667,31796.810546875
31800.01171875,31885.859375,30563.734375,30817.83203125,20434789545,30817.83203125
30838.28515625,31006.1875,29360.955078125,29807.34765625,23148267245,29807.34765625
29796.28515625,32752.326171875,29526.18359375,32110.693359375,28203024559,32110.693359375
32138.873046875,32576.400390625,31745.298828125,32313.10546875,19555230518,32313.10546875
32305.958984375,33581.55078125,32057.892578125,33581.55078125,22552046192,33581.55078125
33593.73046875,34490.390625,33424.859375,34292.4453125,21664706865,34292.4453125
34290.29296875,35364.92578125,33881.8359375,35350.1875,20856685287,35350.1875
35384.03125,40499.67578125,35287.3125,37337.53515625,51022126212,37337.53515625
37276.03515625,39406.94140625,36441.7265625,39406.94140625,35097370560,39406.94140625
39503.1875,40816.0703125,38862.4375,39995.90625,38702404695,39995.90625
39995.453125,40593.0703125,39352.05859375,40008.421875,27167146027,40008.421875
40027.484375,42235.546875,38397.35546875,42235.546875,33072782960,42235.546875
42196.3046875,42231.44921875,41110.83203125,41626.1953125,25802845343,41626.1953125
41460.84375,42541.6796875,39540.94140625,39974.89453125,26688438115,39974.89453125
39907.26171875,40419.1796875,38746.34765625,39201.9453125,25595265436,39201.9453125
39178.40234375,39750.03125,37782.05078125,38152.98046875,26189830450,38152.98046875
38213.33203125,39952.296875,37589.1640625,39747.50390625,25372562724,39747.50390625
39744.515625,41341.93359375,37458.00390625,40869.5546875,35185031017,40869.5546875
40865.8671875,43271.66015625,39932.1796875,42816.5,38226483046,42816.5
42832.796875,44689.859375,42618.56640625,44555.80078125,40030862141,44555.80078125
44574.4375,45282.3515625,43331.91015625,43798.1171875,36302664750,43798.1171875
43791.92578125,46456.83203125,42848.6875,46365.40234375,38734079049,46365.40234375
46280.84765625,46637.98828125,44705.5546875,45585.03125,33546019517,45585.03125
45599.703125,46735.6328125,45351.7109375,45593.63671875,34319709073,45593.63671875
45576.87890625,46228.91015625,43861.4453125,44428.2890625,33723620826,44428.2890625
44439.69140625,47831.9765625,44282.41796875,47793.3203125,31744259539,47793.3203125
47810.6875,48098.68359375,46177.6328125,47096.9453125,31211354442,47096.9453125
47096.66796875,47357.10546875,45579.58984375,47047.00390625,30988958446,47047.00390625
47019.9609375,47998.09765625,45700.3203125,46004.484375,32776876610,46004.484375
45936.45703125,47139.5703125,44512.41796875,44695.359375,33451362600,44695.359375
44686.75,45952.0625,44364.02734375,44801.1875,32194123075,44801.1875
44741.8828125,46970.76171875,43998.31640625,46717.578125,37204312299,46717.578125
46723.12109375,49342.15234375,46650.70703125,49339.17578125,34706867452,49339.17578125
49327.07421875,49717.01953125,48312.19921875,48905.4921875,40585205312,48905.4921875
48869.10546875,49471.609375,48199.94140625,49321.65234375,25370975378,49321.65234375
49291.67578125,50482.078125,49074.60546875,49546.1484375,34305053719,49546.1484375
49562.34765625,49878.76953125,47687.1171875,47706.1171875,35361168834,47706.1171875
47727.2578125,49202.87890625,47163.61328125,48960.7890625,32646349931,48960.7890625
49002.640625,49347.58203125,46405.78125,46942.21875,32666549568,46942.21875
46894.5546875,49112.78515625,46394.28125,49058.66796875,34511076995,49058.66796875
49072.5859375,49283.50390625,48499.23828125,48902.40234375,28568103401,48902.40234375
48911.25,49644.11328125,47925.85546875,48829.83203125,25889650240,48829.83203125
48834.8515625,48925.60546875,46950.2734375,47054.984375,31847007016,47054.984375
47024.33984375,48189.55078125,46750.09375,47166.6875,34730363427,47166.6875
47099.7734375,49111.08984375,46562.4375,48847.02734375,39139399125,48847.02734375
48807.84765625,50343.421875,48652.3203125,49327.72265625,39508070319,49327.72265625
49288.25,50982.2734375,48386.0859375,50025.375,43206179619,50025.375
50009.32421875,50545.58203125,49548.78125,49944.625,37471327794,49944.625
49937.859375,51868.6796875,49538.59765625,51753.41015625,30322676319,51753.41015625
51769.00390625,52700.94140625,51053.6796875,52633.53515625,38884105426,52633.53515625
52660.48046875,52853.765625,43285.20703125,46811.12890625,65210059683,46811.12890625
46827.76171875,47334.0546875,44561.39453125,46091.390625,49007762488,46091.390625
45774.7421875,47261.94921875,45669.73828125,46391.421875,38672657013,46391.421875
46396.6640625,47031.7421875,44344.484375,44883.91015625,39154666597,44883.91015625
44869.83984375,45969.29296875,44818.265625,45201.45703125,34499835245,45201.45703125
45206.62890625,46364.87890625,44790.4609375,46063.26953125,27881980161,46063.26953125
46057.21484375,46598.6796875,43591.3203125,44963.07421875,40969943253,44963.07421875
44960.05078125,47218.125,44752.33203125,47092.4921875,38652152880,47092.4921875
47098,48450.46875,46773.328125,48176.34765625,30484496466,48176.34765625
48158.90625,48486.828125,47079.55859375,47783.359375,31764293754,47783.359375
47771.00390625,48160.921875,46832.5234375,47267.51953125,28727713711,47267.51953125
47273.52734375,48791.78125,47087.28515625,48278.36328125,28575630451,48278.36328125
48268.85546875,48328.3671875,46919.8046875,47260.21875,26967722648,47260.21875
47261.40625,47328.19921875,42598.9140625,42843.80078125,43909845642,42843.80078125
43012.234375,43607.609375,39787.609375,40693.67578125,48701090088,40693.67578125
40677.953125,43978.62109375,40625.6328125,43574.5078125,38139709246,43574.5078125
43560.296875,44942.17578125,43109.33984375,44895.09765625,34244064430,44895.09765625
44894.30078125,45080.4921875,40936.55859375,42839.75,42839345714,42839.75
42840.890625,42996.2578125,41759.921875,42716.59375,31604717236,42716.59375
42721.62890625,43919.30078125,40848.4609375,43208.5390625,30661222077,43208.5390625
43234.18359375,44313.24609375,42190.6328125,42235.73046875,30980029059,42235.73046875
42200.8984375,42775.14453125,40931.6640625,41034.54296875,30214940550,41034.54296875
41064.984375,42545.2578125,40829.66796875,41564.36328125,30602359905,41564.36328125
41551.26953125,44092.6015625,41444.58203125,43790.89453125,31141681925,43790.89453125
43816.7421875,48436.01171875,43320.0234375,48116.94140625,42850641582,48116.94140625
48137.46875,48282.0625,47465.49609375,47711.48828125,30614346492,47711.48828125
47680.02734375,49130.69140625,47157.2890625,48199.953125,26638115879,48199.953125
48208.90625,49456.77734375,47045.00390625,49112.90234375,33383173002,49112.90234375
49174.9609375,51839.984375,49072.83984375,51514.8125,35873904236,51514.8125
51486.6640625,55568.46484375,50488.19140625,55361.44921875,49034730168,55361.44921875
55338.625,55338.625,53525.46875,53805.984375,36807860413,53805.984375
53802.14453125,55922.98046875,53688.0546875,53967.84765625,34800873924,53967.84765625
53929.78125,55397.9453125,53735.14453125,54968.22265625,32491211414,54968.22265625
54952.8203125,56401.3046875,54264.2578125,54771.578125,39527792364,54771.578125
54734.125,57793.0390625,54519.765625,57484.7890625,42637331698,57484.7890625
57526.83203125,57627.87890625,54477.97265625,56041.05859375,41083758949,56041.05859375
56038.2578125,57688.66015625,54370.97265625,57401.09765625,41684252783,57401.09765625
57372.83203125,58478.734375,56957.07421875,57321.5234375,36615791366,57321.5234375
57345.90234375,62757.12890625,56868.14453125,61593.94921875,51780081801,61593.94921875
61609.52734375,62274.4765625,60206.12109375,60892.1796875,34250964237,60892.1796875
60887.65234375,61645.5234375,59164.46875,61553.6171875,29032367511,61553.6171875
61548.8046875,62614.66015625,60012.7578125,62026.078125,38055562075,62026.078125
62043.1640625,64434.53515625,61622.93359375,64261.9921875,40471196346,64261.9921875
64284.5859375,66930.390625,63610.67578125,65992.8359375,40788955582,65992.8359375
66002.234375,66600.546875,62117.41015625,62210.171875,45908121370,62210.171875
62237.890625,63715.0234375,60122.796875,60692.265625,38434082775,60692.265625
60694.62890625,61743.87890625,59826.5234375,61393.6171875,26882546034,61393.6171875
61368.34375,61505.8046875,59643.34375,60930.8359375,27316183882,60930.8359375
60893.92578125,63729.32421875,60691.80078125,63039.82421875,31064911614,63039.82421875
63032.76171875,63229.02734375,59991.16015625,60363.79296875,34878965587,60363.79296875
60352,61435.18359375,58208.1875,58482.38671875,43657076893,58482.38671875
58470.73046875,62128.6328125,58206.91796875,60622.13671875,45257083247,60622.13671875
60624.87109375,62927.609375,60329.96484375,62227.96484375,36856881767,62227.96484375
62239.36328125,62330.14453125,60918.38671875,61888.83203125,32157938616,61888.83203125
61850.48828125,62406.171875,60074.328125,61318.95703125,32241199927,61318.95703125
61320.44921875,62419.00390625,59695.18359375,61004.40625,36150572843,61004.40625
60963.25390625,64242.79296875,60673.0546875,63226.40234375,37746665647,63226.40234375
63254.3359375,63516.9375,61184.23828125,62970.046875,36124731509,62970.046875
62941.8046875,63123.2890625,60799.6640625,61452.23046875,32615846901,61452.23046875
61460.078125,62541.46875,60844.609375,61125.67578125,30605102446,61125.67578125
61068.875,61590.68359375,60163.78125,61527.48046875,29094934221,61527.48046875
61554.921875,63326.98828125,61432.48828125,63326.98828125,24726754302,63326.98828125
63344.06640625,67673.7421875,63344.06640625,67566.828125,41125608330,67566.828125
67549.734375,68530.3359375,66382.0625,66971.828125,42357991721,66971.828125
66953.3359375,68789.625,63208.11328125,64995.23046875,48730828378,64995.23046875
64978.890625,65579.015625,64180.48828125,64949.9609375,35880633236,64949.9609375
64863.98046875,65460.81640625,62333.9140625,64155.94140625,36084893887,64155.94140625
64158.12109375,64915.67578125,63303.734375,64469.52734375,30474228777,64469.52734375
64455.37109375,65495.1796875,63647.80859375,65466.83984375,25122092191,65466.83984375
65521.2890625,66281.5703125,63548.14453125,63557.87109375,30558763548,63557.87109375
63721.1953125,63721.1953125,59016.3359375,60161.24609375,46844335592,60161.24609375
60139.62109375,60823.609375,58515.41015625,60368.01171875,39178392930,60368.01171875
60360.13671875,60948.5,56550.79296875,56942.13671875,41388338699,56942.13671875
56896.12890625,58351.11328125,55705.1796875,58119.578125,38702407772,58119.578125
58115.08203125,59859.87890625,57469.7265625,59697.1953125,30624264863,59697.1953125
59730.5078125,60004.42578125,58618.9296875,58730.4765625,26123447605,58730.4765625
58706.84765625,59266.359375,55679.83984375,56289.2890625,35036121783,56289.2890625
56304.5546875,57875.515625,55632.76171875,57569.07421875,37485803899,57569.07421875
57565.8515625,57803.06640625,55964.22265625,56280.42578125,36635566789,56280.42578125
57165.41796875,59367.96875,57146.68359375,57274.6796875,34284016248,57274.6796875
58960.28515625,59183.48046875,53569.765625,53569.765625,41810748221,53569.765625
53736.4296875,55329.2578125,53668.35546875,54815.078125,30560857714,54815.078125
54813.0234375,57393.84375,53576.734375,57248.45703125,28116886357,57248.45703125
57291.90625,58872.87890625,56792.52734375,57806.56640625,32370840356,57806.56640625
57830.11328125,59113.40234375,56057.28125,57005.42578125,36708594618,57005.42578125
56907.96484375,59041.68359375,56553.08203125,57229.828125,36858195307,57229.828125
57217.37109375,57349.234375,55895.1328125,56477.81640625,32379968686,56477.81640625
56509.1640625,57482.16796875,52496.5859375,53598.24609375,39789134215,53598.24609375
53727.87890625,53904.6796875,42874.6171875,49200.703125,61385677469,49200.703125
49201.51953125,49768.1484375,47857.49609375,49368.84765625,37198201161,49368.84765625
49413.48046875,50929.51953125,47281.03515625,50582.625,37707308001,50582.625
50581.828125,51934.78125,50175.80859375,50700.0859375,33676814852,50700.0859375
50667.6484375,51171.375,48765.98828125,50504.796875,28479699446,50504.796875
50450.08203125,50797.1640625,47358.3515625,47672.12109375,29603577251,47672.12109375
47642.14453125,50015.25390625,47023.69921875,47243.3046875,30966005122,47243.3046875
47264.6328125,49458.2109375,46942.34765625,49362.5078125,25775869261,49362.5078125
49354.85546875,50724.8671875,48725.8515625,50098.3359375,21939223599,50098.3359375
50114.7421875,50205,45894.84765625,46737.48046875,32166727776,46737.48046875
46709.82421875,48431.3984375,46424.49609375,46612.6328125,34638619079,46612.6328125
48379.75390625,49473.95703125,46671.96484375,48896.72265625,36541828520,48896.72265625
48900.46484375,49425.57421875,47529.87890625,47665.42578125,27268150947,47665.42578125
47653.73046875,48004.89453125,45618.21484375,46202.14453125,32902725329,46202.14453125
46219.25390625,47313.828125,45598.44140625,46848.77734375,26098292690,46848.77734375
46853.8671875,48089.6640625,46502.953125,46707.015625,25154053861,46707.015625
46707.0625,47401.71875,45579.80859375,46880.27734375,30961902129,46880.27734375
46886.078125,49300.91796875,46698.7734375,48936.61328125,27055803928,48936.61328125
48937.09765625,49544.796875,48450.94140625,48628.51171875,24447979559,48628.51171875
48626.34375,51332.33984375,48065.8359375,50784.5390625,28223878108,50784.5390625
50806.05078125,51814.02734375,50514.49609375,50822.1953125,24367912228,50822.1953125
50854.91796875,51176.59765625,50236.70703125,50429.859375,19030650914,50429.859375
50428.69140625,51196.37890625,49623.10546875,50809.515625,20964372926,50809.515625
50802.609375,51956.328125,50499.46875,50640.41796875,24324345758,50640.41796875
50679.859375,50679.859375,47414.2109375,47588.85546875,33430376883,47588.85546875
47623.87109375,48119.7421875,46201.49609375,46444.7109375,30049226299,46444.7109375
46490.60546875,47879.96484375,46060.3125,47178.125,26686491018,47178.125
47169.37109375,48472.52734375,45819.953125,46306.4453125,36974172400,46306.4453125
46311.74609375,47827.3125,46288.484375,47686.8125,24582667004,47686.8125
47680.92578125,47881.40625,46856.9375,47345.21875,27951569547,47345.21875
47343.54296875,47510.7265625,45835.96484375,46458.1171875,33071628362,46458.1171875
46458.8515625,47406.546875,45752.46484375,45897.57421875,42494677905,45897.57421875
